date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:35:35	12824/12824	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Feb%202014%2023:07:29%20GMT	http://www.montere.it/assets/img/loader.gif	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/loader.gif	(from http://www.montere.it/assets/css/style.css)
09:35:38	9389/9389	---M--	200	added ('OK')	image/gif	date:Tue,%2018%20Feb%202014%2000:34:28%20GMT	http://www.montere.it/assets/img/loader-mini.gif	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/loader-mini.gif	(from http://www.montere.it/assets/css/style.css)
09:35:42	15351/15351	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Feb%202014%2023:09:06%20GMT	http://www.montere.it/assets/img/spacer-160x1-grey.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/spacer-160x1-grey.png	(from http://www.montere.it/assets/css/style.css)
09:36:07	141317/141317	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Feb%202014%2023:04:50%20GMT	http://www.montere.it/assets/img/bg-tracking-wrapper.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/bg-tracking-wrapper.jpg	(from http://www.montere.it/assets/css/style.css)
09:36:08	931/931	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Feb%202014%2023:09:07%20GMT	http://www.montere.it/assets/img/spacer-30x2-white.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/spacer-30x2-white.png	(from http://www.montere.it/assets/css/style.css)
09:36:17	527269/527269	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Feb%202014%2011:36:58%20GMT	http://www.montere.it/assets/img/ciclo/ca10.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/ciclo/ca10.jpg	(from http://www.montere.it/assets/css/style.css)
09:36:38	149218/149218	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Feb%202014%2012:31:05%20GMT	http://www.montere.it/facebook/no-like.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/facebook/no-like.jpg	(from http://www.montere.it/assets/css/style.css)
09:36:43	23697/23697	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20May%202015%2022:36:13%20GMT	http://www.montere.it/wp-content/uploads/2014/01/PA0250DA07-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/01/PA0250DA07-360x360.jpg	(from http://www.montere.it/?cat=40&lang=en)
09:36:49	16217/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:36:44%20GMT	http://www.montere.it/?p=4411&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexc31e.html	(from http://www.montere.it/?cat=40&lang=en)
09:36:51	176440/176440	---M--	200	added ('OK')	image/jpeg	date:Fri,%2031%20Jan%202014%2018:09:46%20GMT	http://www.montere.it/wp-content/uploads/2014/01/header-6.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/01/header-6.jpg	(from http://www.montere.it/?cat=40&lang=en)
09:36:53	20331/20331	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20May%202015%2023:14:38%20GMT	http://www.montere.it/wp-content/uploads/2014/01/PA0500DB07-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/01/PA0500DB07-360x360.jpg	(from http://www.montere.it/?cat=40&lang=en)
09:36:56	16211/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:36:52%20GMT	http://www.montere.it/?p=4353&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexb89a.html	(from http://www.montere.it/?cat=40&lang=en)
09:36:57	608953/608953	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Feb%202014%2020:52:20%20GMT	http://www.montere.it/assets/img/ciclo/ca12.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/ciclo/ca12.jpg	(from http://www.montere.it/assets/css/style.css)
09:36:58	20296/20296	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20May%202015%2022:46:48%20GMT	http://www.montere.it/wp-content/uploads/2014/01/PA0500GB07-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/01/PA0500GB07-360x360.jpg	(from http://www.montere.it/?cat=40&lang=en)
09:36:58	722745/722745	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Feb%202014%2020:46:46%20GMT	http://www.montere.it/assets/img/ciclo/ca11.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/ciclo/ca11.jpg	(from http://www.montere.it/assets/css/style.css)
09:37:00	23057/23057	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20May%202015%2022:50:27%20GMT	http://www.montere.it/wp-content/uploads/2014/01/PA0250GA07-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/01/PA0250GA07-360x360.jpg	(from http://www.montere.it/?cat=40&lang=en)
09:37:02	20511/20511	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Aug%202015%2007:32:50%20GMT	http://www.montere.it/wp-content/uploads/2014/01/PA1000JB071-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/01/PA1000JB071-360x360.jpg	(from http://www.montere.it/?cat=40&lang=en)
09:37:02	16906/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:36:58%20GMT	http://www.montere.it/?p=4319&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexfb0e.html	(from http://www.montere.it/?cat=40&lang=en)
09:37:03	16892/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:36:59%20GMT	http://www.montere.it/?p=4343&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index10cb.html	(from http://www.montere.it/?cat=40&lang=en)
09:37:03	20990/20990	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20May%202015%2022:53:57%20GMT	http://www.montere.it/wp-content/uploads/2014/01/PA0500MB071-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/01/PA0500MB071-360x360.jpg	(from http://www.montere.it/?cat=40&lang=en)
09:37:05	16886/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:02%20GMT	http://www.montere.it/?p=4511&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index5b99.html	(from http://www.montere.it/?cat=40&lang=en)
09:37:05	21313/21313	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20May%202015%2022:56:42%20GMT	http://www.montere.it/wp-content/uploads/2014/01/PA0250MA07-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/01/PA0250MA07-360x360.jpg	(from http://www.montere.it/?cat=40&lang=en)
09:37:08	20855/20855	---M--	200	added ('OK')	image/jpeg	date:Fri,%2007%20Aug%202015%2007:32:53%20GMT	http://www.montere.it/wp-content/uploads/2014/01/PA1000MB071-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/01/PA1000MB071-360x360.jpg	(from http://www.montere.it/?cat=40&lang=en)
09:37:08	16910/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:04%20GMT	http://www.montere.it/?p=4090&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexc79c.html	(from http://www.montere.it/?cat=40&lang=en)
09:37:08	16906/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:04%20GMT	http://www.montere.it/?p=4334&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexad30.html	(from http://www.montere.it/?cat=40&lang=en)
09:37:10	16931/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:06%20GMT	http://www.montere.it/?p=4500&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexd2fb.html	(from http://www.montere.it/?cat=40&lang=en)
09:37:11	24255/24255	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20May%202015%2023:00:22%20GMT	http://www.montere.it/wp-content/uploads/2014/01/PA0250MBMO-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/01/PA0250MBMO-360x360.jpg	(from http://www.montere.it/?cat=40&lang=en)
09:37:11	24514/24514	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20May%202015%2023:02:52%20GMT	http://www.montere.it/wp-content/uploads/2014/01/PA0250DAMO-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/01/PA0250DAMO-360x360.jpg	(from http://www.montere.it/?cat=40&lang=en)
09:37:13	15949/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:10%20GMT	http://www.montere.it/?p=4460&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index70f4.html	(from http://www.montere.it/?cat=40&lang=en)
09:37:14	22048/22048	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20May%202015%2023:07:11%20GMT	http://www.montere.it/wp-content/uploads/2013/02/PA0250DBMD-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2013/02/PA0250DBMD-360x360.jpg	(from http://www.montere.it/?cat=40&lang=en)
09:37:14	16014/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:11%20GMT	http://www.montere.it/?p=4430&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index0130.html	(from http://www.montere.it/?cat=40&lang=en)
09:37:15	11580/11580	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Feb%202014%2022:44:15%20GMT	http://www.montere.it/wp-content/uploads/2014/02/natural-condition-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/02/natural-condition-360x360.jpg	(from http://www.montere.it/?cat=40&lang=en)
09:37:15	16454/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:12%20GMT	http://www.montere.it/?p=4394&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexdb55.html	(from http://www.montere.it/?cat=40&lang=en)
09:37:17	14283/14283	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20May%202015%2023:10:41%20GMT	http://www.montere.it/wp-content/uploads/2013/01/PRESIDENT-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2013/01/PRESIDENT-360x360.jpg	(from http://www.montere.it/?cat=40&lang=en)
09:37:17	14638/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:15%20GMT	http://www.montere.it/?p=4989&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index4730.html	(from http://www.montere.it/?cat=40&lang=en)
09:37:18	14788/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:15%20GMT	http://www.montere.it/?p=4979&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index085b.html	(from http://www.montere.it/?cat=40&lang=en)
09:37:21	17334/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:17%20GMT	http://www.montere.it/?cat=40&lang=it	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index9d5f.html	(from http://www.montere.it/?cat=40&lang=en)
09:37:22	23020/23020	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2014:14:55%20GMT	http://www.montere.it/wp-content/uploads/2015/06/amarene-11-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/06/amarene-11-360x360.jpg	(from http://www.montere.it/?cat=42&lang=en)
09:37:25	14978/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:17%20GMT	http://www.montere.it/?p=4961&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexcfd0.html	(from http://www.montere.it/?cat=40&lang=en)
09:37:26	22804/22804	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2014:14:28%20GMT	http://www.montere.it/wp-content/uploads/2015/06/prugnata-11-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2015/06/prugnata-11-360x360.jpg	(from http://www.montere.it/?cat=42&lang=en)
09:37:28	16531/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:23%20GMT	http://www.montere.it/?p=5570&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index3f20.html	(from http://www.montere.it/?cat=42&lang=en)
09:37:29	22796/22796	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2014:13:44%20GMT	http://www.montere.it/wp-content/uploads/2014/02/amarene-2-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/02/amarene-2-360x360.jpg	(from http://www.montere.it/?cat=42&lang=en)
09:37:30	16020/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:26%20GMT	http://www.montere.it/?p=5551&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexbb9b.html	(from http://www.montere.it/?cat=42&lang=en)
09:37:32	16422/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:29%20GMT	http://www.montere.it/?p=4573&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexd753.html	(from http://www.montere.it/?cat=42&lang=en)
09:37:33	22776/22776	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2006:37:53%20GMT	http://www.montere.it/wp-content/uploads/2014/02/MA5400ILAT1-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/02/MA5400ILAT1-360x360.jpg	(from http://www.montere.it/?cat=42&lang=en)
09:37:34	16316/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:31%20GMT	http://www.montere.it/?p=4597&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index94a9.html	(from http://www.montere.it/?cat=42&lang=en)
09:37:36	22320/22320	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Feb%202014%2017:54:26%20GMT	http://www.montere.it/wp-content/uploads/2014/02/MA5400PLAT-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/02/MA5400PLAT-360x360.jpg	(from http://www.montere.it/?cat=42&lang=en)
09:37:38	22814/22814	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Jun%202015%2014:13:07%20GMT	http://www.montere.it/wp-content/uploads/2014/01/prugnata-2-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/01/prugnata-2-360x360.jpg	(from http://www.montere.it/?cat=42&lang=en)
09:37:38	16523/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:34%20GMT	http://www.montere.it/?p=4624&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexc35e.html	(from http://www.montere.it/?cat=42&lang=en)
09:37:40	10986/10986	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20May%202015%2022:08:27%20GMT	http://www.montere.it/wp-content/uploads/2014/01/MP9200-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/01/MP9200-360x360.jpg	(from http://www.montere.it/?cat=42&lang=en)
09:37:40	15739/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:37%20GMT	http://www.montere.it/?p=4549&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index62db.html	(from http://www.montere.it/?cat=42&lang=en)
09:37:41	10976/10976	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20May%202015%2022:08:41%20GMT	http://www.montere.it/wp-content/uploads/2014/01/MP9140-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/01/MP9140-360x360.jpg	(from http://www.montere.it/?cat=42&lang=en)
09:37:42	14633/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:39%20GMT	http://www.montere.it/?p=4673&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexc8a9.html	(from http://www.montere.it/?cat=42&lang=en)
09:37:45	14641/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:41%20GMT	http://www.montere.it/?p=4653&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index48c7.html	(from http://www.montere.it/?cat=42&lang=en)
09:37:49	14398/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:43%20GMT	http://www.montere.it/?cat=42&lang=it	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index93b3.html	(from http://www.montere.it/?cat=42&lang=en)
09:37:49	12258/12258	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Feb%202014%2022:51:41%20GMT	http://www.montere.it/wp-content/uploads/2014/02/prugne-cubettate-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/02/prugne-cubettate-360x360.jpg	(from http://www.montere.it/?cat=43&lang=en)
09:37:52	11928/11928	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Feb%202014%2022:41:00%20GMT	http://www.montere.it/wp-content/uploads/2014/02/purea-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/02/purea-360x360.jpg	(from http://www.montere.it/?cat=43&lang=en)
09:37:54	15380/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:50%20GMT	http://www.montere.it/?p=4942&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/indexa75a.html	(from http://www.montere.it/?cat=43&lang=en)
09:37:57	14538/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:53%20GMT	http://www.montere.it/?p=4924&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index7476.html	(from http://www.montere.it/?cat=43&lang=en)
09:37:59	14846/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:55%20GMT	http://www.montere.it/?p=4694&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index8bbc.html	(from http://www.montere.it/?cat=43&lang=en)
09:38:02	12228/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:37:58%20GMT	http://www.montere.it/?cat=43&lang=it	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index601a.html	(from http://www.montere.it/?cat=43&lang=en)
09:38:30	466632/466632	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Feb%202014%2014:11:45%20GMT	http://www.montere.it/wp-content/uploads/2014/02/header-32.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/02/header-32.jpg	(from http://www.montere.it/?cat=42&lang=en)
09:38:30	255006/255006	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Feb%202014%2009:39:43%20GMT	http://www.montere.it/wp-content/uploads/2014/02/header-12.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/02/header-12.jpg	(from http://www.montere.it/?cat=43&lang=en)
09:38:30	30682/30682	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Feb%202014%2011:31:09%20GMT	http://www.montere.it/wp-content/uploads/2014/02/PF0250IMRE-360x360.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/02/PF0250IMRE-360x360.jpg	(from http://www.montere.it/?cat=44&lang=en)
09:38:35	11379/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:38:32%20GMT	http://www.montere.it/?cat=44&lang=it	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index08a9.html	(from http://www.montere.it/?cat=44&lang=en)
09:38:36	14977/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:38:32%20GMT	http://www.montere.it/?p=4477&lang=en	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index885c.html	(from http://www.montere.it/?cat=44&lang=en)
09:38:36	1594/1594	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Feb%202014%2017:29:44%20GMT	http://www.montere.it/assets/img/ciclo/ico-coltivazione.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/ciclo/ico-coltivazione.png	(from http://www.montere.it/?page_id=5222&lang=en)
09:38:38	1702/1702	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Feb%202014%2017:26:28%20GMT	http://www.montere.it/assets/img/ciclo/ico-varieta.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/ciclo/ico-varieta.png	(from http://www.montere.it/?page_id=5222&lang=en)
09:38:39	1910/1910	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Feb%202014%2017:28:49%20GMT	http://www.montere.it/assets/img/ciclo/ico-potatura.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/ciclo/ico-potatura.png	(from http://www.montere.it/?page_id=5222&lang=en)
09:38:40	15889/15889	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Feb%202014%2018:01:09%20GMT	http://www.montere.it/assets/img/ciclo/ico-impianti.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/ciclo/ico-impianti.png	(from http://www.montere.it/?page_id=5222&lang=en)
09:38:41	1607/1607	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Feb%202014%2017:29:08%20GMT	http://www.montere.it/assets/img/ciclo/ico-fioritura.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/ciclo/ico-fioritura.png	(from http://www.montere.it/?page_id=5222&lang=en)
09:38:41	1916/1916	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Feb%202014%2017:30:29%20GMT	http://www.montere.it/assets/img/ciclo/ico-raccolta.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/ciclo/ico-raccolta.png	(from http://www.montere.it/?page_id=5222&lang=en)
09:38:42	1865/1865	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Feb%202014%2017:29:26%20GMT	http://www.montere.it/assets/img/ciclo/ico-essiccazione.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/ciclo/ico-essiccazione.png	(from http://www.montere.it/?page_id=5222&lang=en)
09:38:43	1918/1918	---M--	200	added ('OK')	image/png	date:Sat,%2022%20Feb%202014%2017:30:12%20GMT	http://www.montere.it/assets/img/ciclo/ico-confezionamento.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/ciclo/ico-confezionamento.png	(from http://www.montere.it/?page_id=5222&lang=en)
09:38:49	18875/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:38:44%20GMT	http://www.montere.it/?page_id=5222&lang=it	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index4037.html	(from http://www.montere.it/?page_id=5222&lang=en)
09:38:51	284003/284003	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Feb%202014%2010:27:08%20GMT	http://www.montere.it/wp-content/uploads/2014/02/header-14.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/02/header-14.jpg	(from http://www.montere.it/?cat=44&lang=en)
09:38:54	17934/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:38:50%20GMT	http://www.montere.it/?page_id=5229&lang=it	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index222e.html	(from http://www.montere.it/?page_id=5229&lang=en)
09:38:55	192827/192827	---M--	200	added ('OK')	image/jpeg	date:Sat,%2022%20Feb%202014%2016:41:15%20GMT	http://www.montere.it/wp-content/uploads/2014/02/cp27.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/02/cp27.jpg	(from http://www.montere.it/?page_id=5222&lang=en)
09:38:56	1758/1758	---M--	200	added ('OK')	image/png	date:Wed,%2029%20Jan%202014%2012:00:35%20GMT	http://www.montere.it/wp-content/themes/montere/assets/img/ico-search-dark.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/themes/montere/assets/img/ico-search-dark.png	(from http://www.montere.it/?page_id=4380&lang=en)
09:38:58	697/697	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Feb%202014%2023:07:37%20GMT	http://www.montere.it/assets/img/marker-viola.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/marker-viola.png	(from http://www.montere.it/?cat=39&lang=en)
09:39:03	11681/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:38:57%20GMT	http://www.montere.it/?page_id=4380&lang=it	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index03e7.html	(from http://www.montere.it/?page_id=4380&lang=en)
09:39:07	18145/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:39:02%20GMT	http://www.montere.it/?cat=39&lang=it	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index1ed7.html	(from http://www.montere.it/?cat=39&lang=en)
09:39:11	163509/163509	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Jan%202014%2018:41:48%20GMT	http://www.montere.it/wp-content/uploads/2014/01/header-2.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/01/header-2.jpg	(from http://www.montere.it/?page_id=4380&lang=en)
09:39:14	22607/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:39:08%20GMT	http://www.montere.it/?page_id=4876&lang=it	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index7dc2.html	(from http://www.montere.it/?page_id=4876&lang=en)
09:39:20	287234/287234	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Feb%202014%2017:56:03%20GMT	http://www.montere.it/wp-content/uploads/2014/02/header-22.jpg	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/wp-content/uploads/2014/02/header-22.jpg	(from http://www.montere.it/?page_id=5229&lang=en)
09:39:21	14066/-1	---M--	200	added ('OK')	text/html	date:Thu,%2027%20Apr%202017%2014:39:16%20GMT	http://www.montere.it/?page_id=4833&lang=it	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/index8c08.html	(from http://www.montere.it/?page_id=4833&lang=en)
09:39:33	61075/61075	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Feb%202014%2023:12:35%20GMT	http://www.montere.it/assets/img/storia-1972.png	C:/My%20Web%20Sites/Pagina_Chingona/www.montere.it/assets/img/storia-1972.png	(from http://www.montere.it/?page_id=4838&lang=en)
